TotalTime;Phase;PhaseTime;Vel;Acc
569;Phase 1;569;16.28333333;-0.397222222
570;Phase 1;570;15.88611111;-0.644444444
571;Phase 1;571;15.24166667;-0.883333333
572;Phase 1;572;14.35833333;-1.019444444
573;Phase 1;573;13.33888889;-0.958333333
574;Phase 1;574;12.38055556;-0.897222222
575;Phase 1;575;11.48333333;-1.077777778
576;Phase 1;576;10.40555556;-1.402777778
577;Phase 1;577;9.002777778;-1.725
578;Phase 1;578;7.277777778;-1.961111111
579;Phase 1;579;5.316666667;-1.888888889
580;Phase 1;580;3.427777778;-1.480555556
581;Phase 1;581;1.947222222;-1.05
582;Phase 1;582;0.897222222;-0.897222222
583;Phase 1;583;0;0
584;Phase 1;584;0;0
585;Phase 1;585;0;0
586;Phase 1;586;0;0
587;Phase 1;587;0;1.388888889
588;Phase 1;588;1.388888889;2.277777778
589;Phase 1;589;3.666666667;2.491666667
590;Phase 1;590;6.158333333;1.844444444
591;Phase 1;591;8.002777778;1.022222222
592;Phase 1;592;9.025;0.358333333
593;Phase 1;593;9.383333333;0.05
594;Phase 1;594;9.433333333;-0.330555556
595;Phase 1;595;9.102777778;-1.225
596;Phase 1;596;7.877777778;-1.975
597;Phase 1;597;5.902777778;-1.836111111
598;Phase 1;598;4.066666667;-0.975
599;Phase 1;599;3.091666667;-0.227777778
600;Phase 1;600;2.863888889;0.602777778
601;Phase 1;601;3.466666667;1.913888889
602;Phase 1;602;5.380555556;2.608333333
603;Phase 1;603;7.988888889;2.275
604;Phase 1;604;10.26388889;1.544444444
605;Phase 1;605;11.80833333;0.805555556
606;Phase 1;606;12.61388889;0.358333333
607;Phase 1;607;12.97222222;0.213888889
608;Phase 1;608;13.18611111;0.127777778
609;Phase 1;609;13.31388889;0.036111111
610;Phase 1;610;13.35;-0.077777778
611;Phase 1;611;13.27222222;-0.286111111
612;Phase 1;612;12.98611111;-0.372222222
613;Phase 1;613;12.61388889;-0.183333333
614;Phase 1;614;12.43055556;-0.016666667
615;Phase 1;615;12.41388889;0.077777778
616;Phase 1;616;12.49166667;0.15
617;Phase 1;617;12.64166667;0.116666667
618;Phase 1;618;12.75833333;0.069444444
619;Phase 1;619;12.82777778;0.147222222
620;Phase 1;620;12.975;0.352777778
621;Phase 1;621;13.32777778;0.486111111
622;Phase 1;622;13.81388889;0.380555556
623;Phase 1;623;14.19444444;0.219444444
624;Phase 1;624;14.41388889;0.341666667
625;Phase 1;625;14.75555556;0.816666667
626;Phase 1;626;15.57222222;1.247222222
627;Phase 1;627;16.81944444;1.322222222
628;Phase 1;628;18.14166667;1.1
629;Phase 1;629;19.24166667;0.65
630;Phase 1;630;19.89166667;0.155555556
631;Phase 1;631;20.04722222;-0.027777778
632;Phase 1;632;20.01944444;0.025
633;Phase 1;633;20.04444444;0.044444444
634;Phase 1;634;20.08888889;0.019444444
635;Phase 1;635;20.10833333;-0.058333333
636;Phase 1;636;20.05;-0.233333333
637;Phase 1;637;19.81666667;-0.288888889
638;Phase 1;638;19.52777778;-0.202777778
639;Phase 1;639;19.325;-0.172222222
640;Phase 1;640;19.15277778;-0.263888889
