TotalTime;Phase;PhaseTime;Vel;Acc
494;Phase 1;494;0;0.44704
495;Phase 1;495;0.44704;1.385824
496;Phase 1;496;1.832864;1.475232
497;Phase 1;497;3.308096;1.251712
498;Phase 1;498;4.559808;0.491744
499;Phase 1;499;5.051552;0.22352
500;Phase 1;500;5.275072;0.178816
501;Phase 1;501;5.453888;0.938784
502;Phase 1;502;6.392672;0.759968
503;Phase 1;503;7.15264;0.804672
504;Phase 1;504;7.957312;0.357632
505;Phase 1;505;8.314944;0.44704
506;Phase 1;506;8.761984;0.268224
507;Phase 1;507;9.030208;-0.134112
508;Phase 1;508;8.896096;-0.089408
509;Phase 1;509;8.806688;0.491744
510;Phase 1;510;9.298432;0.089408
511;Phase 1;511;9.38784;-0.983488
512;Phase 1;512;8.404352;-0.536448
513;Phase 1;513;7.867904;-2.056384
514;Phase 1;514;5.81152;-2.45872
515;Phase 1;515;3.3528;-2.056384
516;Phase 1;516;1.296416;-0.938784
517;Phase 1;517;0.357632;-0.357632
518;Phase 1;518;0;0.089408
519;Phase 1;519;0.089408;0.22352
520;Phase 1;520;0.312928;0.312928
521;Phase 1;521;0.625856;0.402336
522;Phase 1;522;1.028192;0.178816
523;Phase 1;523;1.207008;0.134112
524;Phase 1;524;1.34112;-0.134112
525;Phase 1;525;1.207008;-0.67056
526;Phase 1;526;0.536448;-0.491744
527;Phase 1;527;0.044704;0.268224
528;Phase 1;528;0.312928;0.491744
529;Phase 1;529;0.804672;0.581152
530;Phase 1;530;1.385824;0.357632
531;Phase 1;531;1.743456;0.625856
532;Phase 1;532;2.369312;1.1176
533;Phase 1;533;3.486912;0.849376
534;Phase 1;534;4.336288;0.268224
535;Phase 1;535;4.604512;-0.044704
536;Phase 1;536;4.559808;-0.357632
537;Phase 1;537;4.202176;-1.028192
538;Phase 1;538;3.173984;-0.134112
539;Phase 1;539;3.039872;0.938784
540;Phase 1;540;3.978656;0.759968
541;Phase 1;541;4.738624;0.581152
542;Phase 1;542;5.319776;1.609344
543;Phase 1;543;6.92912;1.832864
544;Phase 1;544;8.761984;1.430528
545;Phase 1;545;10.192512;1.028192
546;Phase 1;546;11.220704;0.402336
547;Phase 1;547;11.62304;0.312928
548;Phase 1;548;11.935968;0.268224
549;Phase 1;549;12.204192;0.178816
550;Phase 1;550;12.383008;-0.044704
551;Phase 1;551;12.338304;-0.134112
552;Phase 1;552;12.204192;-0.715264
553;Phase 1;553;11.488928;-1.072896
554;Phase 1;554;10.416032;-1.207008
555;Phase 1;555;9.209024;-1.251712
556;Phase 1;556;7.957312;-1.296416
557;Phase 1;557;6.660896;-1.609344
558;Phase 1;558;5.051552;-1.743456
559;Phase 1;559;3.308096;-1.251712
560;Phase 1;560;2.056384;-1.296416
561;Phase 1;561;0.759968;-0.44704
562;Phase 1;562;0.312928;-0.312928
563;Phase 1;563;0;0
564;Phase 1;564;0;0
565;Phase 1;565;0;0
566;Phase 1;566;0;0
567;Phase 1;567;0;0
568;Phase 1;568;0;0
569;Phase 1;569;0;0
570;Phase 1;570;0;0
571;Phase 1;571;0;0
572;Phase 1;572;0;0
573;Phase 1;573;0;0
574;Phase 1;574;0;0
575;Phase 1;575;0;0
576;Phase 1;576;0;0
577;Phase 1;577;0;0
578;Phase 1;578;0;0
579;Phase 1;579;0;0
580;Phase 1;580;0;0
581;Phase 1;581;0;0
582;Phase 1;582;0;0
583;Phase 1;583;0;0
584;Phase 1;584;0;0
585;Phase 1;585;0;0
586;Phase 1;586;0;0
587;Phase 1;587;0;0
588;Phase 1;588;0;0
589;Phase 1;589;0;0
590;Phase 1;590;0;0
591;Phase 1;591;0;0
592;Phase 1;592;0;0
593;Phase 1;593;0;0
594;Phase 1;594;0;0
595;Phase 1;595;0;0
596;Phase 1;596;0;0
597;Phase 1;597;0;0
598;Phase 1;598;0;0
