Cycle;meanVel;maxVel;minVel;stdVel;maxAccel;maxDecel;stdAccel;stdDecel;meanAccel;meanDecel;rAccel;rDecel;rStop;stopCnt;meanStopDur;meanGear;gearChg
3;22.83986928;30.75;9;4.271901776;1.194444444;-2.805555556;0.272866325;0.474224278;0.359173126;-0.442340067;0.282894737;0.434210526;0;0;0;4.058823529;6
3;19.95642702;25.13888889;9;4.448474239;1.222222222;-2.805555556;0.286189365;0.507579264;0.390985325;-0.517592592;0.348684211;0.394736842;0;0;0;3.62745098;8
3;16.38961511;25.13888889;0;6.757689821;2.194444444;-2.805555556;0.470101169;0.681099277;0.54589372;-0.697916667;0.302631579;0.473684211;0.026315789;1;4;3.150326797;10
4;8.555343512;15.80555556;0;4.778239264;1.583333333;-1.472222222;0.450237567;0.400310784;0.601010101;-0.667328042;0.423076923;0.323076923;0.084615385;1;11;2.076335878;12
4;9.184054283;15.80555556;0;4.146568817;1.583333333;-1.472222222;0.432154246;0.400310784;0.616753472;-0.667328042;0.492307692;0.323076923;0.007692308;1;1;2.160305344;14
4;9.798134012;15.80555556;3.333333333;3.798058347;1.388888889;-1.472222222;0.364035526;0.400310784;0.510536399;-0.667328042;0.446153846;0.323076923;0;0;0;2.290076336;13
4;9.827608143;15.80555556;3.333333333;3.817331144;1.388888889;-1.472222222;0.354128186;0.393505839;0.469868173;-0.702279202;0.453846154;0.3;0;0;0;2.297709924;12
4;9.794741306;15.80555556;3.333333333;3.831904807;1.388888889;-1.472222222;0.355650289;0.425167795;0.480506823;-0.743357488;0.438461538;0.353846154;0;0;0;2.27480916;13
4;9.140797286;15.80555556;3.333333333;3.814135301;1.444444444;-1.472222222;0.392209561;0.428464248;0.56042885;-0.764172336;0.438461538;0.376923077;0;0;0;2.152671756;15
4;9.052374894;16.97222222;3.333333333;3.734840586;1.444444444;-1.472222222;0.385005877;0.428464248;0.628415301;-0.764172336;0.469230769;0.376923077;0;0;0;2.13740458;16
4;9.417302799;18.16666667;3.333333333;4.26069609;1.444444444;-1.472222222;0.390908472;0.461036628;0.592592593;-0.776353276;0.507692308;0.3;0;0;0;2.160305344;15
4;10.19359627;18.33333333;3.333333333;4.383397434;1.444444444;-1.472222222;0.368498991;0.452887525;0.568306011;-0.757936508;0.469230769;0.323076923;0;0;0;2.282442748;13
4;10.45568278;18.33333333;3.333333333;4.474068975;1.444444444;-1.472222222;0.372368434;0.457135092;0.56557377;-0.720284238;0.469230769;0.330769231;0;0;0;2.34351145;11
4;10.57972858;18.33333333;3.333333333;4.454848129;1.444444444;-1.472222222;0.385980443;0.459359067;0.561302682;-0.762411347;0.446153846;0.361538462;0;0;0;2.351145038;11
4;10.65351993;18.33333333;3.333333333;4.450032982;1.444444444;-1.472222222;0.359818905;0.471045081;0.605034722;-0.777777778;0.492307692;0.323076923;0;0;0;2.366412214;13
4;11.31467345;18.33333333;3.333333333;4.204522396;1.444444444;-1.472222222;0.365639978;0.477560218;0.552511415;-0.834104938;0.561538462;0.276923077;0;0;0;2.480916031;12
4;12.1706955;18.33333333;3.333333333;3.856943151;1.444444444;-1.472222222;0.352808614;0.482841507;0.517407407;-0.853298611;0.576923077;0.246153846;0;0;0;2.610687023;10
4;12.94338422;18.55555556;3.333333333;3.816770866;1.444444444;-1.472222222;0.346545086;0.482841507;0.45738204;-0.853298611;0.561538462;0.246153846;0;0;0;2.694656489;8
